release_id,og_title,og_content,og_date_published,og_date_modified,accident_datetime,is_applicable_accident,street,city,number_injured,accident_severity,vehicle_type,driver_age,driver_gender
102,Two policemen injured in Tarxien accident,"Two police officers were grievously injured last night when they were involved in an accident while following a vehicle which left the scene at excessive speed after the driver noticed the presence of the police.At around 0130hrs, the Police were asked to assist on an argument in Żurrieq. Upon arriving in the vicinity, they noticed a person who was involved in the case fleeing the scene with a BMW.The police therefore followed this vehicle and as soon as they arrived in Triq is-Sorijiet, Tarxien, the Corps vehicle, Hyundai Tucson, was involved in a collision with a Fiat 500, driven by a 25-year-old woman residing in Tarxien. The two policemen were taken to Mater Dei Hospital for treatment and were certified to be suffering from grievous injuries, while the woman suffered slight injuries.Six parked vehicles were hit as a result of the impact.A number of persons are being spoken to by the Police about the case.Police investigations into this case are ongoing.",2025-02-09,2025-02-09,09/02/2025 01:30,TRUE,Triq is-Sorijiet,Tarxien,2,Grievious,Car,unknown,unknown
102,Two policemen injured in Tarxien accident,"Two police officers were grievously injured last night when they were involved in an accident while following a vehicle which left the scene at excessive speed after the driver noticed the presence of the police.At around 0130hrs, the Police were asked to assist on an argument in Żurrieq. Upon arriving in the vicinity, they noticed a person who was involved in the case fleeing the scene with a BMW.The police therefore followed this vehicle and as soon as they arrived in Triq is-Sorijiet, Tarxien, the Corps vehicle, Hyundai Tucson, was involved in a collision with a Fiat 500, driven by a 25-year-old woman residing in Tarxien. The two policemen were taken to Mater Dei Hospital for treatment and were certified to be suffering from grievous injuries, while the woman suffered slight injuries.Six parked vehicles were hit as a result of the impact.A number of persons are being spoken to by the Police about the case.Police investigations into this case are ongoing.",2025-02-09,2025-02-09,09/02/2025 01:30,TRUE,Triq is-Sorijiet,Tarxien,1,Slight,Car,25,F
103,Traffic accident in Marsaxlokk,"Today, at around 0800hrs, the Police were informed of a traffic accident in Triq Marsaxlokk, Marsaxlokk.Preliminary investigations showed that a 35-year-old Libyan man from Msida lost control of the Toyota Yaris he was driving and crashed into a pole and a wall. Another 28-year-old Libyan national, a resident of Swieqi, was also in the vehicle.A medical team was called on site and an ambulance took the 28-year-old man to Mater Dei Hospital. He was later certified to have sustained grievous injuries.Police investigations are ongoing.",2025-04-13,2025-04-13,13/04/2025 08:00,TRUE,Triq Marsaxlokk,Marsaxlokk,1,Grievious,Car,35,M
104,Car-motorcycle collision in Zebbug,"Yesterday, at around 1830hrs, the police were informed of a traffic accident in Attard Road, Zebbug.Preliminary investigations showed that a collision occurred between a Peugeot 2008 driven by a 32-year-old residing in Balzan and a Benelli motorcycle driven by a 28-year-old residing in Siggiewi.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei where he was certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-27,2025-08-28,26/08/2025 18:30,TRUE,Attard Road,Żebbuġ,0,not injured,Car,32,unknown
104,Car-motorcycle collision in Zebbug,"Yesterday, at around 1830hrs, the police were informed of a traffic accident in Attard Road, Zebbug.Preliminary investigations showed that a collision occurred between a Peugeot 2008 driven by a 32-year-old residing in Balzan and a Benelli motorcycle driven by a 28-year-old residing in Siggiewi.A medical team was called on site and an ambulance took the motorcyclist to Mater Dei where he was certified to have sustained grievous injuries.Police investigations are ongoing.",2025-08-27,2025-08-28,26/08/2025 18:30,TRUE,Attard Road,Żebbuġ,1,Grievious,Motorbike,28,unknown
105,Sliema traffic accident,"Yesterday, at around 1800 hrs, the Police were informed of a traffic accident in Triq Rodolfu, Sliema.Preliminary investigation showed that a collision occurred between a Dacia Duster that was being driven by a 47-year-old Filipino man from Santa Venera and a Kymco Agility motorcycle that was being driven by a 51-year-old man from Sliema.The biker was assisted by a medical team and taken to Mater Dei Hospital by an ambulance for further medical attention. He was later certified to have sustained grievous injuries.The Police are investigating the case.",2025-01-23,2025-01-23,22/01/2025 18:00,TRUE,Triq Rodolfu,Sliema,0,not injured,Car,47,M
105,Sliema traffic accident,"Yesterday, at around 1800 hrs, the Police were informed of a traffic accident in Triq Rodolfu, Sliema.Preliminary investigation showed that a collision occurred between a Dacia Duster that was being driven by a 47-year-old Filipino man from Santa Venera and a Kymco Agility motorcycle that was being driven by a 51-year-old man from Sliema.The biker was assisted by a medical team and taken to Mater Dei Hospital by an ambulance for further medical attention. He was later certified to have sustained grievous injuries.The Police are investigating the case.",2025-01-23,2025-01-23,22/01/2025 18:00,TRUE,Triq Rodolfu,Sliema,1,Grievious,Motorbike,51,M
106,Woman seriously injured in traffic accident,"On Thursday 19th June, at around one and a quarter in the afternoon (1315 hrs), the Police were informed of a traffic accident at Pinto Wharf, Floriana.Preliminary investigations by the Police found that a 57-year-old German woman was hit by a Toyota Ractis driven by a 52-year-old man from Żabbar.A medical team was called on site and an ambulance took the woman to Mater Dei Hospital. She was certified to have sustained serious injuries.Ms Antoine Agius Bonnici LL. Mr D. appointed an inquiry while Police investigations into the incident are ongoing.",2025-06-22,2025-06-22,19/06/2025 13:15,TRUE,Pinto Wharf,Floriana,1,Grievious,Car,52,M
107,Motorcycle accident in Attard,"A 52-year-old man and residing in Ħaż-Żebbuġ, at around 0900hrs, was taken to Mater Dei Hospital because he was injured in a traffic accident in Vjal L-Istadium Nazzjonali in Ta’ Qali, Attard.Preliminary investigations showed that the man was riding a Kymco motorcycle, lost control and fell.He was assisted by a medical team, taken to hospital by ambulance and certified to have sustained grievous injuries.Police investigations are ongoing.",2025-02-05,2025-02-05,05/02/2025 09:00,TRUE,Vjal L-Istadium Nazzjonali,Attard,1,Grievious,Motorbike,52,M
108,Naxxar traffic accident,"Today, at around 1045hrs, the Police were informed of a traffic accident in Triq il-Ġermanja, Naxxar.The Police went immediately on site and preliminary investigations showed that a 78-year-old woman who resides in Naxxar, lost control of the Toyota Vitz she was driving and crashed into a parked truck.The victim was assisted by a medical team, taken to Mater Dei Hospital by ambulance and certified to be seriously injured.Magistrate Dr Joe Mifsud LL.D was informed of the case and appointed an inquiry.Civil Protection Department personnel were also on site to assist.The Police are carrying out investigations on the case.",2024-12-19,2024-12-19,19/12/2024 10:45,TRUE,Triq il-Ġermanja,Naxxar,1,Serious,Car,78,F
109,Żebbuġ traffic accident  ,"Today, at around 0800hrs, the Police were informed that their assistance was needed in Vjal il-Helsien, Zebbug.Preliminary investigations by the Police showed that a 68-year-old man and a 64-year-old woman, both residents of Żebbuġ, sustained injuries after they were hit by a Peugeot 306 that was being driven by a 59-year-old man from Żebbuġ.A medical team was called on site and an ambulance took both victims to Mater Dei Hospital for treatment. The woman was later certified that she suffered grievous injuries while the man suffered slight injuries.Police investigations are ongoing.",2025-03-16,2025-03-16,16/03/2025 08:00,TRUE,Vjal il-Helsien,Żebbuġ,2,Grievious,Car,59,M
110,Collision between a car and e-scooter,"Yesterday, at around 2215 hrs, the Police were informed of a traffic accident in Triq il-Wied ta’ Birkirkara, Birkirkara.Preliminary investigations showed that a collision occurred between a Mazda Demio that was being driven by a 41-year-old man from Birkirkara and an e-scooter that was being driven by a 17-year-old man from Birkirkara.A medical team was called on site and an ambulance took the 17-year-old driver to Mater Dei Hospital, where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",2025-07-18,2025-07-18,17/07/2025 22:15,TRUE,Triq il-Wied ta’ Birkirkara,Birkirkara,0,not injured,Car,41,M
110,Collision between a car and e-scooter,"Yesterday, at around 2215 hrs, the Police were informed of a traffic accident in Triq il-Wied ta’ Birkirkara, Birkirkara.Preliminary investigations showed that a collision occurred between a Mazda Demio that was being driven by a 41-year-old man from Birkirkara and an e-scooter that was being driven by a 17-year-old man from Birkirkara.A medical team was called on site and an ambulance took the 17-year-old driver to Mater Dei Hospital, where he was certified to have sustained grievous injuries.The Police are carrying out investigations.",2025-07-18,2025-07-18,17/07/2025 22:15,TRUE,Triq il-Wied ta’ Birkirkara,Birkirkara,1,Grievious,Bicycle,17,M
111,Traffic accident in Gwardamanġa,"Today, at around 0700hrs, the Police were informed of a traffic accident in St Luke’s Square, Gwardamanġa.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a Volkswagen Caddy driven by a 62-year-old man residing in Mellieħa and a Mercedes Benz E320, which was stationary at the side of the road. Consequently, the Mercedes moved forward and hit a 41-year-old woman residing in Valletta.Members of the Civil Protection Department and a medical team were called to the scene and ambulances took the two persons to Mater Dei Hospital for treatment. They were later certified to have sustained grievous injuries.Police investigations into this incident are ongoing.",2025-08-12,2025-08-12,12/08/2025 07:00,TRUE,St Luke’s Square,Gwardamanġa,1,Grievious,Car,62,M
111,Traffic accident in Gwardamanġa,"Today, at around 0700hrs, the Police were informed of a traffic accident in St Luke’s Square, Gwardamanġa.The Police went immediately on site and preliminary investigations showed that a collision had occurred between a Volkswagen Caddy driven by a 62-year-old man residing in Mellieħa and a Mercedes Benz E320, which was stationary at the side of the road. Consequently, the Mercedes moved forward and hit a 41-year-old woman residing in Valletta.Members of the Civil Protection Department and a medical team were called to the scene and ambulances took the two persons to Mater Dei Hospital for treatment. They were later certified to have sustained grievous injuries.Police investigations into this incident are ongoing.",2025-08-12,2025-08-12,12/08/2025 07:00,TRUE,St Luke’s Square,Gwardamanġa,1,Grievious,Car,41,F
