article_id,url,source_name,source_url,title,subtitle,author_name,publish_date,content,top_image_url,top_image_caption,created_at,tags,categories,is_road_accident,accident_time,accident_date,accident_datetime,time_confidence,accident_is_weekend,publication_delay_hours,time_of_day_category,is_holiday,is_event,is_school_holiday
1776,https://timesofmalta.com/article/elderly-motorcyclist-grievously-injured-zejtun-collision.1108365,Times of Malta,https://timesofmalta.com,Elderly motorcyclist grievously injured in Żejtun collision,The accident happened on Triq tal-Barrani,Times of Malta,17/04/2025,"A 79-year old man from Żejtun was grievously injured on Thursday morning when the Honda motorbike he was driving was involved in a collision with a car, the police said. The accident happened at 9.30am on Triq Tal-Barrani in Żejtun. The motorbike was involved in a collision with a Mazda Demio driven by a 46-year-old man, also from Żejtun. The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries. The police are investigating.",https://cdn-attachments.timesofmalta.com/7ca402bd044c282937d2f0df8fd7af7f3506e261-1744894950-e56a60a8-1920x1280.jpg,A 79-year old motorcyclist was grievously injured in a collision in Żejtun on Thursday morning. File photo.,2025-07-03 15:03:54.811524+00,"{Accident,National,Żejtun}",{},1,9.30am,17/04/2025,17/04/2025 9:30,High,0,0,Morning (06:00-12:00),eve of,no,yes
1769,https://timesofmalta.com/article/80year-old-pedestrian-seriously-injured-car-accident.1108377,Times of Malta,https://timesofmalta.com,80-year old pedestrian seriously injured in car accident,He was run over by a car in Luqa,Times of Malta,17/04/2025,"An 80-year old man was seriously injured after he was run over by a car in Luqa on Thursday afternoon. Police reported that the man from Santa Lucija was hit by a Nissan NV 200 which was being driven by a 22-year old man from Għaxaq. The accident happened at 1pm in Triq Ħal Luqa, Luqa. The 80-year old pedestrian was treated on site and then taken to Mater Dei Hospital by ambulance where he was certified to be suffering from grievous injuries. Police investigations are under way.",https://cdn-attachments.timesofmalta.com/3fc7b2fa7f3c83ec5997764f1160f97ef268d93c-1744904832-cdb1d428-1920x1280.jpg,An 80-year old man suffered serious injuries after being hit by a car in Luqa on Thursday. File photo.,2025-07-03 15:03:52.916122+00,"{Accident,Luqa,National,Police}",{},1,1pm,17/04/2025,17/04/2025 13:00,High,0,0,Afternoon (12:00-18:00),eve of,no,yes
1745,https://timesofmalta.com/article/transport-malta-official-seriously-injured-mosta-crash.1108394,Times of Malta,https://timesofmalta.com,Transport Malta official assisting charity marathon seriously injured in crash,The 46-year-old from Rabat was injured at around 2am on Friday,Times of Malta,18/04/2025,"Updated 9.45am Godfrey Camilleri, a Transport Malta official, was seriously injured in a crash at 2am on Friday in Mosta. TM, which named the injured  46-year-old, said Camilleri was helping out with  coordination of the annual Puttinu Cares marathon.   The agency added it was in touch with his family to provide any necessary support.",https://cdn-attachments.timesofmalta.com/bc9ce105b5b4d8c2b2896f522d174bae89b703a0-1744957668-cfd42884-1920x1280.jpg,Photo: Malta Police Force,2025-07-03 15:03:46.482626+00,"{Accident,Mosta,National}",{},1,2am,18/04/2025,18/04/2025 2:00,High,0,0,Night (00:00-06:00),eve of,no,yes
1718,https://timesofmalta.com/article/motorcyclist-left-serious-injuries-collision-car.1108421,Times of Malta,https://timesofmalta.com,Motorcyclist left with serious injuries after collision with car,The accident happened in St Paul's Bay,Times of Malta,18/04/2025,"A 72-year-old motorcyclist was left with serious injuries Friday after being involved in a collision with a car in St Paul’s Bay. The accident took place on Burmarrad Street at around 1.30pm, when a Mazda Demio driven by a 31-year-old Czech woman from Mosta and the Piaggio motorcycle driven by the man, a Birkirkara resident, collided.  The man was treated at the scene before being taken to Mater Dei Hospital, where his injuries were certified as serious.  Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/a393d922b9ea0f674fdd8f1ee5cfbd9cefd69025-1744987620-91ad6da2-1920x1280.jpg,The 72-year-old motorcyclist was taken to Mater Dei for treatment. File photo.,2025-07-03 15:03:38.926096+00,"{Accident,Birkirkara,National}",{},1,1.30pm,18/04/2025,18/04/2025 13:30,High,0,0,Afternoon (12:00-18:00),eve of,no,yes
1490,https://timesofmalta.com/article/motorcyclist-grievously-injured-mgarr-road-accident.1109106,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Mġarr road accident,The motorbike was involved in a collision with a car,Times of Malta,02/05/2025,"A 63-year old man from Għarb, Gozo, was grievously injured when the motorbike  he was driving was involved in a collision with a car in Mġarr on Friday afternoon. Police said the accident happened at 3.30pm in Triq l-Imġarr when a Toyota Starlet driven by a 54-year old man from Mosta was involved in a collision with a Honda motorbike driven by the Gozitan man. The motorcyclist was taken to Mater Dei Hospital by ambulance where he was certified to be suffering grievous injuries. Magistrate Ian Farrugia was informed of the accident and has opened an inquiry. Police investigations are still underway.",https://cdn-attachments.timesofmalta.com/103bdb121ad7f1807551761af4762422f9a40e40-1746207803-773fb089-1920x1280.jpg,"The motorbike, driven by a Gozitan man, was involved in a collision with a car. Photo: Malta Police",2025-07-03 15:02:35.759502+00,"{Accident,Mġarr,National,Police}",{},1,3.30pm,02/05/2025,02/05/2025 15:30,High,0,0,Afternoon (12:00-18:00),no,no,yes
1489,https://timesofmalta.com/article/two-motorists-passenger-injured-xaghra-traffic-accident.1109117,Times of Malta,https://timesofmalta.com,"Two motorists, passenger, injured in Xagħra traffic accident","The accident saw a Hyundai and Nissan collide, police said",Times of Malta,03/05/2025,"Three people were rushed to hospital on Friday following a crash between two cars in Xagħra, Gozo.  The police said the accident was reported at around 5pm on Triq ix-Xagħra. The collision occured between a Hyundai driven by a 74-year-old man from Xagħra and a Nissan driven by a 33-year-old Albanian man.  In the Hyundai there was also a 73-year-old woman, also from Xagħra. A medical team was called to the scene and all three people were taken to the  Gozo General Hospital for further treatment. Later, the two men were certified with slight injuries, while the female passenger was certified with serious injuries. Investigations into the incident are ongoing.",https://cdn-attachments.timesofmalta.com/e27f1f9b9988b59376ab2e2607505ddfcf7a55d2-1746252796-485dbe78-1920x1280.jpg,Photo: Malta Police Force,2025-07-03 15:02:35.427425+00,"{Accident,Gozo,National,Police}",{},1,5pm,02/05/2025,02/05/2025 17:00,High,0,7,Afternoon (12:00-18:00),no,no,yes
1467,https://timesofmalta.com/article/motorcyclist-injured-marsa-crash.1109175,Times of Malta,https://timesofmalta.com,Motorcyclist injured in Marsa crash,Motorcycle crashed into an electricity pole,Times of Malta,04/05/2025,"A 43-year-old motorcyclist was injured in a motorcycle accident on December 13 Road, Marsa, on Sunday afternoon. The police said the accident happened at 2.30pm when the Nepalese man lost control of his motorcycle and crashed into an electricity pole. He was given first aid by an ambulance crew and hospitalised. Magistrate Ian Farrugia is holding an inquiry.",https://cdn-attachments.timesofmalta.com/40826e175cff353938e11c57a03053890bbe4c59-1746367922-723bb34e-1920x1280.jpg,A motorcyclist was injured in Marsa on Sunday.,2025-07-03 15:02:29.52437+00,"{National,Traffic}",{},1,2.30pm,04/05/2025,04/05/2025 14:30,High,1,0,Afternoon (12:00-18:00),no,no,yes
1387,https://timesofmalta.com/article/traffic-accidents-decreased-road-fatalities-up-new-data-shows.1109313,Times of Malta,https://timesofmalta.com,"Traffic accidents have decreased, but road fatalities are up, new data shows",Three drivers and one pedestrian died,Times of Malta,07/05/2025,"There was a significant 9% drop in traffic accidents in the first quarter of this year compared to the same period last year, according to data issued on Wednesday by the National Statistics Office. Casualties were down by 11.9% but the number of fatalities, at four, was up by three over the same period in 2024. The NSO said there were 3,468 reported accidents in the first three months of this year. In contrast, there were 3,811 accidents in the first months of 2024, down by 0.3 per cent over the same period in 2023 according to an NSO press release issued in May last year. The Northern Harbour district registered the highest number of accidents in the opening months of this year, at 1,178, almost a third of all accidents. Road traffic casualties decreased by 11.9 per cent to 297 over the same period in 2024. Grievously injured persons amounted to 78, and consisted of 42 drivers, 13 passengers and 23 pedestrians/cyclists/others. The injuries suffered by three drivers and one pedestrian proved fatal. Three of the fatalities were men and one woman. The majority of those grievously injured were males (69.2 per cent). 33.7 per cent of the casualties involved persons in the 26 to 40 age bracket. The largest number of road traffic casualties (51.9 per cent) involved passenger cars, followed by motorcycles (31.6 per cent) and goods-carrying vehicles (8.1 per cent). The fatalities included three drivers crashing into a property and a pedestrian being hit by a vehicle. Cyclists involved in traffic accidents amounted to six, where three suffered grievous injuries and three suffered slight injuries. Road traffic casualties resulting from accidents between vehicles topped the list with 65.0 per cent of all road traffic casualties. The highest number of road traffic casualties occurred on Mondays with 59 casualties, and the highest number of road traffic accidents occurred on Fridays with 564 cases or 16.3 per cent of the total. The highest number of road traffic accidents occurred between 9am and noon. with 778 cases or 22.4 per cent of the total, followed by those occurring between 13-6pm, with 755 cases.",https://cdn-attachments.timesofmalta.com/826c3ec15308c808b05b8e648c1b05fb30657912-1746610069-f94e5992-1920x1280.jpg,A crash on the Birkirkara Bypass in early January. Police photo.,2025-07-03 15:02:09.231368+00,"{National,Traffic}",{},1,,05/05/2025,05/05/2025 0:00,Medium,0,48,Night (00:00-06:00),no,no,yes
1380,https://timesofmalta.com/article/motorcyclist-grievously-injured-birzebbuga-crash.1109353,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Birżebbuġa crash,Accident reported at 1.15pm on Triq Għar Dalam,Times of Malta,07/05/2025,"A motorcyclist was grievously injured in a crash on Triq Għar Dalam, Birżebbuġa, on Wednesday afternoon. The police said in a statement that the crash was reported at 1.15pm. It involved a Peugeot Partner driven by a 23-year-old Albanian national from Birżebbuġa and a Honda NSS motorcycle driven by a 34-year-old Żejtun resident.  Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/a4d7962d198572d6758505ce92fff2bb93b33fe8-1746643138-282e1b34-1920x1280.jpeg,File photo: Times of Malta,2025-07-03 15:02:07.459896+00,"{Accident,Birżebbuġa,National}",{},1,1.15pm,07/05/2025,07/05/2025 13:15,High,0,0,Afternoon (12:00-18:00),no,no,yes
1286,https://timesofmalta.com/article/motorcyclist-grievously-injured-qormi-accident.1109567,Times of Malta,https://timesofmalta.com,Motorcyclist grievously injured in Qormi accident,Crash reported at 8am,Times of Malta,12/05/2025,"A motorcyclist was grievously injured in a traffic accident on Triq il-Wied in Qormi. The police said the crash between a Ford Transit and a Honda was reported at around 8am. The Transit was being driven by a 34-year-old man from Żebbug, while the motorcyclist is a 29-year-old from Qormi. The motorcyclist was rushed to Mater Dei Hospital. Police investigations are ongoing.",https://cdn-attachments.timesofmalta.com/c8bc841a6ef73e0e500e9474719605f5048b0a21-1747051051-92aae9ae-1920x1280.jpeg,File photo: Times of Malta,2025-07-03 15:01:40.119678+00,"{Accident,National,Qormi}",{},1,8am,12/05/2025,12/05/2025 8:00,High,0,0,Morning (06:00-12:00),no,no,yes
